	Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area	Benchmark	Previous	Final_Pass	Improvement
2693	2693	['&if -W 300 -y -K 6', '&dch -f', '&syn3']	21.761	4.719(22%)	17.042(78%)	22.0	7337.0	0.0	7337.0	2784.0	0.0	2877.0	7829.0	armcore	['&if -W 300 -y -K 6', '&dch -f']	&syn3	4.613000000000003
2694	2694	['&synch2', '&dch -f', '&syn3']	21.5	4.917(23%)	16.583(77%)	23.0	7369.0	0.0	7369.0	2784.0	0.0	2879.0	7716.0	armcore	['&synch2', '&dch -f']	&syn3	-1.3599999999999994
2695	2695	['&dch', '&dch -f', '&syn3']	22.311999999999998	4.843(22%)	17.469(78%)	22.0	7287.0	0.0	7287.0	2784.0	0.0	2879.0	7550.0	armcore	['&dch', '&dch -f']	&syn3	1.262000000000004
2696	2696	['&dch -f', '&dch -f', '&syn3']	21.905	4.719(22%)	17.186(78%)	22.0	7203.0	0.0	7203.0	2784.0	0.0	2416.0	7716.0	armcore	['&dch -f', '&dch -f']	&syn3	2.6499999999999986
2697	2697	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dch -f', '&syn3']	20.320999999999998	4.581(23%)	15.740(77%)	23.0	7251.0	0.0	7251.0	2784.0	0.0	2416.0	7630.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dch -f']	&syn3	2.151
2698	2698	['&if -W 300 -K 6 -v', '&st', '&dch -f', '&syn3']	20.892	4.613(23%)	16.279(77%)	23.0	7274.0	0.0	7274.0	2784.0	0.0	2414.0	7651.0	armcore	['&if -W 300 -K 6 -v', '&st', '&dch -f']	&syn3	3.6380000000000017
2699	2699	['&if -W 300 -g -K 6', '&b']	26.320999999999998	5.587(22%)	20.734(78%)	22.0	7296.0	0.0	7296.0	2784.0	0.0	2876.0	7839.0	armcore	['&if -W 300 -g -K 6']	&b	-1.7089999999999996
2700	2700	['&dc2', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	22.741999999999997	5.071(23%)	17.671(77%)	23.0	7303.0	0.0	7303.0	2784.0	0.0	2881.0	7581.0	armcore	['&dc2', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	0.27600000000000335
2701	2701	['&syn2', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	20.377	4.524(23%)	15.853(77%)	23.0	7202.0	0.0	7202.0	2784.0	0.0	2878.0	7584.0	armcore	['&syn2', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	-0.18400000000000105
2702	2702	['&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	20.038	4.471(23%)	15.567(77%)	23.0	7167.0	0.0	7167.0	2784.0	0.0	2879.0	7243.0	armcore	['&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	0.4250000000000007
2703	2703	['&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	19.999000000000002	4.229(22%)	15.770(78%)	22.0	7620.0	0.0	7620.0	2784.0	0.0	2880.0	7620.0	armcore	['&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	-1.4299999999999997
2704	2704	['&b', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	20.846	4.595(23%)	16.251(77%)	23.0	7189.0	0.0	7189.0	2784.0	0.0	2879.0	7642.0	armcore	['&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	-0.36299999999999955
2705	2705	['&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	20.631	4.582(23%)	16.049(77%)	23.0	7183.0	0.0	7183.0	2784.0	0.0	2415.0	7632.0	armcore	['&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	-0.019999999999999574
2706	2706	['&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	23.142	5.091(22%)	18.051(78%)	22.0	7186.0	0.0	7186.0	2784.0	0.0	2414.0	7790.0	armcore	['&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	0.6360000000000028
2707	2707	['&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	22.375	4.843(22%)	17.532(78%)	22.0	7223.0	0.0	7223.0	2784.0	0.0	2415.0	7785.0	armcore	['&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	-1.4959999999999987
2708	2708	['&if -W 300 -y -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	22.316	4.843(22%)	17.473(78%)	22.0	7238.0	0.0	7238.0	2784.0	0.0	2415.0	7928.0	armcore	['&if -W 300 -y -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	-0.4039999999999999
2709	2709	['&synch2', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	21.559	4.595(22%)	16.964(78%)	22.0	7243.0	0.0	7243.0	2784.0	0.0	2414.0	7788.0	armcore	['&synch2', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	-1.0690000000000026
2710	2710	['&if -W 300 -y -K 6', '&b']	25.551	5.587(22%)	19.964(78%)	22.0	7272.0	0.0	7272.0	2784.0	0.0	2414.0	7762.0	armcore	['&if -W 300 -y -K 6']	&b	-0.9390000000000001
2711	2711	['&dch', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	21.581999999999997	4.823(23%)	16.759(77%)	23.0	7078.0	0.0	7078.0	2784.0	0.0	2414.0	7763.0	armcore	['&dch', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	0.7470000000000034
2712	2712	['&dch -f', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	21.919	4.706(22%)	17.213(78%)	22.0	7098.0	0.0	7098.0	2784.0	0.0	2415.0	7754.0	armcore	['&dch -f', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	0.6469999999999985
2713	2713	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	20.555999999999997	4.471(22%)	16.085(78%)	22.0	7207.0	0.0	7207.0	2784.0	0.0	2878.0	7172.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	1.127000000000006
2714	2714	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	20.926	4.595(22%)	16.331(78%)	22.0	7238.0	0.0	7238.0	2784.0	0.0	2414.0	7712.0	armcore	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st']	&syn3	2.1530000000000022
2715	2715	['&dc2', '&if -W 300 -K 6 -v', '&st', '&syn3']	21.916999999999998	4.830(23%)	17.087(77%)	23.0	7301.0	0.0	7301.0	2784.0	0.0	2414.0	7764.0	armcore	['&dc2', '&if -W 300 -K 6 -v', '&st']	&syn3	1.0960000000000036
2716	2716	['&syn2', '&if -W 300 -K 6 -v', '&st', '&syn3']	20.951	4.648(23%)	16.303(77%)	23.0	7227.0	0.0	7227.0	2784.0	0.0	2414.0	7574.0	armcore	['&syn2', '&if -W 300 -K 6 -v', '&st']	&syn3	-0.958000000000002
2717	2717	['&syn3', '&if -W 300 -K 6 -v', '&st', '&syn3']	20.6	4.471(22%)	16.129(78%)	22.0	7208.0	0.0	7208.0	2784.0	0.0	2415.0	7544.0	armcore	['&syn3', '&if -W 300 -K 6 -v', '&st']	&syn3	0.5429999999999993
2718	2718	['&syn4', '&if -W 300 -K 6 -v', '&st', '&syn3']	19.528	3.962(21%)	15.566(79%)	21.0	7622.0	0.0	7622.0	2784.0	0.0	2415.0	7744.0	armcore	['&syn4', '&if -W 300 -K 6 -v', '&st']	&syn3	0.620000000000001
2719	2719	['&b', '&if -W 300 -K 6 -v', '&st', '&syn3']	19.809	4.347(22%)	15.462(78%)	22.0	7211.0	0.0	7211.0	2784.0	0.0	2415.0	7767.0	armcore	['&b', '&if -W 300 -K 6 -v', '&st']	&syn3	0.8019999999999996
2720	2720	['&b -d', '&if -W 300 -K 6 -v', '&st', '&syn3']	20.835	4.613(23%)	16.222(77%)	23.0	7204.0	0.0	7204.0	2784.0	0.0	2878.0	7571.0	armcore	['&b -d', '&if -W 300 -K 6 -v', '&st']	&syn3	-0.11500000000000199
2721	2721	['&synch2', '&b']	18.892	4.223(23%)	14.669(77%)	23.0	7228.0	0.0	7228.0	2784.0	0.0	2414.0	7809.0	armcore	['&synch2']	&b	5.719999999999999
2722	2722	['&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&st', '&syn3']	20.865	4.613(23%)	16.252(77%)	23.0	7209.0	0.0	7209.0	2784.0	0.0	2879.0	7804.0	armcore	['&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&st']	&syn3	6.183000000000003
2723	2723	['&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&st', '&syn3']	21.64	4.595(22%)	17.045(78%)	22.0	7231.0	0.0	7231.0	2784.0	0.0	2880.0	7780.0	armcore	['&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&st']	&syn3	0.8469999999999978
2724	2724	['&if -W 300 -y -K 6', '&if -W 300 -K 6 -v', '&st', '&syn3']	24.225	5.215(22%)	19.010(78%)	22.0	7246.0	0.0	7246.0	2784.0	0.0	2878.0	7194.0	armcore	['&if -W 300 -y -K 6', '&if -W 300 -K 6 -v', '&st']	&syn3	-0.45700000000000074
2725	2725	['&synch2', '&if -W 300 -K 6 -v', '&st', '&syn3']	20.684	4.613(23%)	16.071(77%)	23.0	7238.0	0.0	7238.0	2784.0	0.0	2878.0	7807.0	armcore	['&synch2', '&if -W 300 -K 6 -v', '&st']	&syn3	-0.22500000000000142
2726	2726	['&dch', '&if -W 300 -K 6 -v', '&st', '&syn3']	20.948	4.582(22%)	16.366(78%)	22.0	7116.0	0.0	7116.0	2784.0	0.0	2879.0	7788.0	armcore	['&dch', '&if -W 300 -K 6 -v', '&st']	&syn3	1.913999999999998
2727	2727	['&dch -f', '&if -W 300 -K 6 -v', '&st', '&syn3']	20.859	4.582(22%)	16.277(78%)	22.0	7097.0	0.0	7097.0	2784.0	0.0	2414.0	7802.0	armcore	['&dch -f', '&if -W 300 -K 6 -v', '&st']	&syn3	1.7559999999999967
2728	2728	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&st', '&syn3']	20.54	4.581(23%)	15.959(77%)	23.0	7210.0	0.0	7210.0	2784.0	0.0	2414.0	7855.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&st']	&syn3	1.684000000000001
2729	2729	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&st', '&syn3']	23.296999999999997	4.967(22%)	18.330(78%)	22.0	7244.0	0.0	7244.0	2784.0	0.0	2414.0	7719.0	armcore	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&st']	&syn3	0.8020000000000032
2730	2730	['&dc2', '&dc2', '&syn4']	20.429000000000002	4.406(22%)	16.023(78%)	22.0	7612.0	0.0	7612.0	2784.0	0.0	2877.0	7744.0	armcore	['&dc2', '&dc2']	&syn4	3.774000000000001
2731	2731	['&syn2', '&dc2', '&syn4']	20.639	4.276(21%)	16.363(79%)	21.0	7665.0	0.0	7665.0	2784.0	0.0	2880.0	7563.0	armcore	['&syn2', '&dc2']	&syn4	0.6290000000000013
2732	2732	['&if -W 300 -y -K 6']	25.754	5.711(23%)	20.043(77%)	23.0	7274.0	0.0	7274.0	2784.0	0.0	2877.0	7539.0	armcore	[]	&if -W 300 -y -K 6	-1.142000000000003
2733	2733	['&dch', '&b']	22.815	4.967(22%)	17.848(78%)	22.0	7445.0	0.0	7445.0	2784.0	0.0	2881.0	7732.0	armcore	['&dch']	&b	1.796999999999997
2734	2734	['&syn3', '&dc2', '&syn4']	19.996	4.622(24%)	15.374(76%)	24.0	7738.0	0.0	7738.0	2784.0	0.0	2881.0	7805.0	armcore	['&syn3', '&dc2']	&syn4	0.838000000000001
2735	2735	['&syn4', '&dc2', '&syn4']	20.101	4.334(22%)	15.767(78%)	22.0	7816.0	0.0	7816.0	2784.0	0.0	2878.0	7444.0	armcore	['&syn4', '&dc2']	&syn4	-1.0350000000000001
2736	2736	['&b', '&dc2', '&syn4']	19.581	4.276(22%)	15.305(78%)	22.0	7718.0	0.0	7718.0	2784.0	0.0	2879.0	7732.0	armcore	['&b', '&dc2']	&syn4	1.7650000000000006
2737	2737	['&b -d', '&dc2', '&syn4']	20.253	4.451(22%)	15.802(78%)	22.0	7590.0	0.0	7590.0	2784.0	0.0	2414.0	7872.0	armcore	['&b -d', '&dc2']	&syn4	3.608999999999998
2738	2738	['&if -W 300 -x -K 6', '&dc2', '&syn4']	19.761	4.347(22%)	15.414(78%)	22.0	7759.0	0.0	7759.0	2784.0	0.0	2879.0	7821.0	armcore	['&if -W 300 -x -K 6', '&dc2']	&syn4	2.9349999999999987
2739	2739	['&if -W 300 -g -K 6', '&dc2', '&syn4']	20.405	4.347(22%)	16.058(78%)	22.0	7680.0	0.0	7680.0	2784.0	0.0	2879.0	7831.0	armcore	['&if -W 300 -g -K 6', '&dc2']	&syn4	4.268999999999998
2740	2740	['&if -W 300 -y -K 6', '&dc2', '&syn4']	20.092	4.406(22%)	15.686(78%)	22.0	7695.0	0.0	7695.0	2784.0	0.0	2878.0	7796.0	armcore	['&if -W 300 -y -K 6', '&dc2']	&syn4	3.8180000000000014
2741	2741	['&synch2', '&dc2', '&syn4']	19.712	4.513(23%)	15.199(77%)	23.0	7860.0	0.0	7860.0	2784.0	0.0	2879.0	7763.0	armcore	['&synch2', '&dc2']	&syn4	1.2139999999999986
2742	2742	['&dch', '&dc2', '&syn4']	20.986	4.823(23%)	16.163(77%)	23.0	7587.0	0.0	7587.0	2784.0	0.0	2414.0	7849.0	armcore	['&dch', '&dc2']	&syn4	2.6459999999999972
2743	2743	['&dch -f', '&dc2', '&syn4']	20.083	4.640(24%)	15.443(76%)	24.0	7575.0	0.0	7575.0	2784.0	0.0	2414.0	7703.0	armcore	['&dch -f', '&dc2']	&syn4	0.8680000000000021
2744	2744	['&dch -f', '&b']	23.63	5.091(22%)	18.539(78%)	22.0	7320.0	0.0	7320.0	2784.0	0.0	2415.0	7794.0	armcore	['&dch -f']	&b	0.9819999999999993
2745	2745	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dc2', '&syn4']	19.308	4.152(22%)	15.156(78%)	22.0	7672.0	0.0	7672.0	2784.0	0.0	2876.0	7802.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dc2']	&syn4	0.30799999999999983
2746	2746	['&if -W 300 -K 6 -v', '&st', '&dc2', '&syn4']	19.574	4.334(23%)	15.240(77%)	23.0	7686.0	0.0	7686.0	2784.0	0.0	1533.0	7747.0	armcore	['&if -W 300 -K 6 -v', '&st', '&dc2']	&syn4	0.992999999999995
2747	2747	['&dc2', '&syn2', '&syn4']	20.565	4.582(23%)	15.983(77%)	23.0	7648.0	0.0	7648.0	2784.0	0.0	2882.0	7660.0	armcore	['&dc2', '&syn2']	&syn4	0.4549999999999983
2748	2748	['&syn2', '&syn2', '&syn4']	19.317999999999998	5.306(28%)	14.012(72%)	28.0	7794.0	0.0	7794.0	2784.0	0.0	2878.0	7661.0	armcore	['&syn2', '&syn2']	&syn4	1.993000000000002
2749	2749	['&syn3', '&syn2', '&syn4']	19.266	4.400(23%)	14.866(77%)	23.0	7786.0	0.0	7786.0	2784.0	0.0	2880.0	7780.0	armcore	['&syn3', '&syn2']	&syn4	0.7010000000000005
2750	2750	['&syn4', '&syn2', '&syn4']	19.484	4.252(22%)	15.232(78%)	22.0	7929.0	0.0	7929.0	2784.0	0.0	2881.0	7843.0	armcore	['&syn4', '&syn2']	&syn4	-0.2910000000000039
2751	2751	['&b', '&syn2', '&syn4']	18.828	4.099(22%)	14.729(78%)	22.0	7781.0	0.0	7781.0	2784.0	0.0	2877.0	7624.0	armcore	['&b', '&syn2']	&syn4	6.163999999999998
2752	2752	['&b -d', '&syn2', '&syn4']	19.491	4.421(23%)	15.070(77%)	23.0	7756.0	0.0	7756.0	2784.0	0.0	2414.0	7803.0	armcore	['&b -d', '&syn2']	&syn4	1.4939999999999998
2753	2753	['&if -W 300 -x -K 6', '&syn2', '&syn4']	19.519000000000002	4.669(24%)	14.850(76%)	24.0	7777.0	0.0	7777.0	2784.0	0.0	2879.0	7800.0	armcore	['&if -W 300 -x -K 6', '&syn2']	&syn4	0.6319999999999979
2754	2754	['&if -W 300 -g -K 6', '&syn2', '&syn4']	20.65	4.471(22%)	16.179(78%)	22.0	7777.0	0.0	7777.0	2784.0	0.0	2878.0	7782.0	armcore	['&if -W 300 -g -K 6', '&syn2']	&syn4	3.2270000000000003
2755	2755	['&if -W 300 -K 6 -v', '&mfs', '&st', '&b']	22.307	4.843(22%)	17.464(78%)	22.0	7213.0	0.0	7213.0	2784.0	0.0	2879.0	7724.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st']	&b	1.546000000000003
2756	2756	['&if -W 300 -y -K 6', '&syn2', '&syn4']	18.14	3.851(22%)	14.289(78%)	22.0	7703.0	0.0	7703.0	2784.0	0.0	2878.0	7705.0	armcore	['&if -W 300 -y -K 6', '&syn2']	&syn4	5.530000000000001
2757	2757	['&synch2', '&syn2', '&syn4']	20.322	4.524(23%)	15.798(77%)	23.0	7770.0	0.0	7770.0	2784.0	0.0	2879.0	7222.0	armcore	['&synch2', '&syn2']	&syn4	0.32600000000000406
2758	2758	['&dch', '&syn2', '&syn4']	19.965999999999998	4.210(22%)	15.756(78%)	22.0	7568.0	0.0	7568.0	2784.0	0.0	2414.0	7754.0	armcore	['&dch', '&syn2']	&syn4	2.342000000000006
2759	2759	['&dch -f', '&syn2', '&syn4']	21.919	4.830(23%)	17.089(77%)	23.0	7567.0	0.0	7567.0	2784.0	0.0	2414.0	7624.0	armcore	['&dch -f', '&syn2']	&syn4	-1.3299999999999983
2760	2760	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn2', '&syn4']	18.915	4.099(22%)	14.816(78%)	22.0	7767.0	0.0	7767.0	2784.0	0.0	2414.0	7765.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn2']	&syn4	4.244000000000003
2761	2761	['&if -W 300 -K 6 -v', '&st', '&syn2', '&syn4']	18.667	3.975(22%)	14.692(78%)	22.0	7796.0	0.0	7796.0	2784.0	0.0	2877.0	7665.0	armcore	['&if -W 300 -K 6 -v', '&st', '&syn2']	&syn4	5.332000000000001
2762	2762	['&dc2', '&syn3', '&syn4']	19.653	4.210(22%)	15.443(78%)	22.0	7618.0	0.0	7618.0	2784.0	0.0	2883.0	7573.0	armcore	['&dc2', '&syn3']	&syn4	2.623000000000001
2763	2763	['&syn2', '&syn3', '&syn4']	19.561	4.347(23%)	15.214(77%)	23.0	7842.0	0.0	7842.0	2784.0	0.0	2878.0	7546.0	armcore	['&syn2', '&syn3']	&syn4	1.3249999999999993
2764	2764	['&syn3', '&syn3', '&syn4']	19.634	4.334(23%)	15.300(77%)	23.0	7802.0	0.0	7802.0	2784.0	0.0	2880.0	7777.0	armcore	['&syn3', '&syn3']	&syn4	2.687999999999999
2765	2765	['&syn4', '&syn3', '&syn4']	18.287	4.099(23%)	14.188(77%)	23.0	7809.0	0.0	7809.0	2784.0	0.0	2880.0	7815.0	armcore	['&syn4', '&syn3']	&syn4	1.5370000000000026
2766	2766	['&if -W 300 -K 6 -v', '&st', '&b']	23.125	5.091(23%)	18.034(77%)	23.0	7224.0	0.0	7224.0	2784.0	0.0	2877.0	7640.0	armcore	['&if -W 300 -K 6 -v', '&st']	&b	3.4019999999999975
2767	2767	['&b', '&syn3', '&syn4']	19.279	4.347(23%)	14.932(77%)	23.0	7816.0	0.0	7816.0	2784.0	0.0	2414.0	7811.0	armcore	['&b', '&syn3']	&syn4	3.5569999999999986
2768	2768	['&b -d', '&syn3', '&syn4']	19.434	4.524(24%)	14.910(76%)	24.0	7793.0	0.0	7793.0	2784.0	0.0	2880.0	7704.0	armcore	['&b -d', '&syn3']	&syn4	1.7269999999999968
2769	2769	['&if -W 300 -x -K 6', '&syn3', '&syn4']	18.08	3.975(22%)	14.105(78%)	22.0	7802.0	0.0	7802.0	2784.0	0.0	2879.0	7804.0	armcore	['&if -W 300 -x -K 6', '&syn3']	&syn4	2.613000000000003
2770	2770	['&if -W 300 -g -K 6', '&syn3', '&syn4']	19.722	4.223(22%)	15.499(78%)	22.0	7868.0	0.0	7868.0	2784.0	0.0	2878.0	7784.0	armcore	['&if -W 300 -g -K 6', '&syn3']	&syn4	2.8619999999999983
2771	2771	['&if -W 300 -y -K 6', '&syn3', '&syn4']	19.873	4.347(22%)	15.526(78%)	22.0	7755.0	0.0	7755.0	2784.0	0.0	2879.0	7707.0	armcore	['&if -W 300 -y -K 6', '&syn3']	&syn4	2.5029999999999966
2772	2772	['&synch2', '&syn3', '&syn4']	19.284000000000002	4.451(24%)	14.833(76%)	24.0	7776.0	0.0	7776.0	2784.0	0.0	2879.0	7709.0	armcore	['&synch2', '&syn3']	&syn4	2.3999999999999986
2773	2773	['&dch', '&syn3', '&syn4']	20.073	4.767(24%)	15.306(76%)	24.0	7583.0	0.0	7583.0	2784.0	0.0	2414.0	7712.0	armcore	['&dch', '&syn3']	&syn4	2.2029999999999994
2774	2774	['&dch -f', '&syn3', '&syn4']	20.309	4.798(24%)	15.511(76%)	24.0	7561.0	0.0	7561.0	2784.0	0.0	2414.0	7746.0	armcore	['&dch -f', '&syn3']	&syn4	1.5390000000000015
2775	2775	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3', '&syn4']	19.921	4.347(22%)	15.574(78%)	22.0	7774.0	0.0	7774.0	2784.0	0.0	2414.0	7767.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn3']	&syn4	3.2520000000000024
2776	2776	['&if -W 300 -K 6 -v', '&st', '&syn3', '&syn4']	19.998	4.458(23%)	15.540(77%)	23.0	7853.0	0.0	7853.0	2784.0	0.0	2877.0	7654.0	armcore	['&if -W 300 -K 6 -v', '&st', '&syn3']	&syn4	0.43599999999999994
2777	2777	['&dc2', '&b -d']	23.634	5.091(22%)	18.543(78%)	22.0	7492.0	0.0	7492.0	2784.0	0.0	2883.0	7596.0	armcore	['&dc2']	&b -d	0.977999999999998
2778	2778	['&dc2', '&syn4', '&syn4']	20.368	4.582(23%)	15.786(77%)	23.0	7732.0	0.0	7732.0	2784.0	0.0	2879.0	7507.0	armcore	['&dc2', '&syn4']	&syn4	0.4600000000000044
2779	2779	['&syn2', '&syn4', '&syn4']	19.607	3.975(21%)	15.632(79%)	21.0	7879.0	0.0	7879.0	2784.0	0.0	2877.0	7298.0	armcore	['&syn2', '&syn4']	&syn4	0.1650000000000027
2780	2780	['&syn3', '&syn4', '&syn4']	18.721	4.099(22%)	14.622(78%)	22.0	7832.0	0.0	7832.0	2784.0	0.0	2882.0	7780.0	armcore	['&syn3', '&syn4']	&syn4	0.5860000000000021
2781	2781	['&syn4', '&syn4', '&syn4']	18.68	3.975(22%)	14.705(78%)	22.0	7815.0	0.0	7815.0	2784.0	0.0	2880.0	7818.0	armcore	['&syn4', '&syn4']	&syn4	0.4090000000000025
2782	2782	['&b', '&syn4', '&syn4']	19.088	4.395(24%)	14.693(76%)	24.0	7816.0	0.0	7816.0	2784.0	0.0	2415.0	7625.0	armcore	['&b', '&syn4']	&syn4	1.4700000000000024
2783	2783	['&b -d', '&syn4', '&syn4']	19.783	4.484(23%)	15.299(77%)	23.0	7790.0	0.0	7790.0	2784.0	0.0	2415.0	7795.0	armcore	['&b -d', '&syn4']	&syn4	-0.5250000000000021
2784	2784	['&if -W 300 -x -K 6', '&syn4', '&syn4']	20.007	4.158(21%)	15.849(79%)	21.0	7906.0	0.0	7906.0	2784.0	0.0	2414.0	7715.0	armcore	['&if -W 300 -x -K 6', '&syn4']	&syn4	-0.4540000000000006
2785	2785	['&if -W 300 -g -K 6', '&syn4', '&syn4']	19.893	4.347(22%)	15.546(78%)	22.0	7725.0	0.0	7725.0	2784.0	0.0	2415.0	7774.0	armcore	['&if -W 300 -g -K 6', '&syn4']	&syn4	1.0820000000000007
2786	2786	['&if -W 300 -y -K 6', '&syn4', '&syn4']	19.744	5.430(28%)	14.314(72%)	28.0	7834.0	0.0	7834.0	2784.0	0.0	2414.0	7616.0	armcore	['&if -W 300 -y -K 6', '&syn4']	&syn4	-0.6099999999999994
2787	2787	['&synch2', '&syn4', '&syn4']	19.772000000000002	4.440(23%)	15.332(77%)	23.0	7792.0	0.0	7792.0	2784.0	0.0	2414.0	7711.0	armcore	['&synch2', '&syn4']	&syn4	0.6039999999999957
2789	2789	['&dch', '&syn4', '&syn4']	19.666	4.392(23%)	15.274(77%)	23.0	7672.0	0.0	7672.0	2784.0	0.0	2875.0	7292.0	armcore	['&dch', '&syn4']	&syn4	0.44099999999999895
2790	2790	['&dch -f', '&syn4', '&syn4']	19.198	4.426(24%)	14.772(76%)	24.0	7633.0	0.0	7633.0	2784.0	0.0	2414.0	7751.0	armcore	['&dch -f', '&syn4']	&syn4	0.29299999999999926
2791	2791	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn4', '&syn4']	19.776	4.158(22%)	15.618(78%)	22.0	7814.0	0.0	7814.0	2784.0	0.0	2414.0	7654.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn4']	&syn4	0.26200000000000045
2792	2792	['&if -W 300 -K 6 -v', '&st', '&syn4', '&syn4']	19.115	4.099(22%)	15.016(78%)	22.0	7882.0	0.0	7882.0	2784.0	0.0	2415.0	7558.0	armcore	['&if -W 300 -K 6 -v', '&st', '&syn4']	&syn4	2.1380000000000017
2793	2793	['&dc2', '&b', '&syn4']	20.755	4.524(22%)	16.231(78%)	22.0	7662.0	0.0	7662.0	2784.0	0.0	2415.0	7554.0	armcore	['&dc2', '&b']	&syn4	2.1430000000000042
2794	2794	['&syn2', '&b', '&syn4']	19.775	4.099(21%)	15.676(79%)	21.0	7803.0	0.0	7803.0	2784.0	0.0	2414.0	7688.0	armcore	['&syn2', '&b']	&syn4	1.6060000000000016
2795	2795	['&syn3', '&b', '&syn4']	19.639	4.276(22%)	15.363(78%)	22.0	7811.0	0.0	7811.0	2784.0	0.0	2414.0	7721.0	armcore	['&syn3', '&b']	&syn4	2.9319999999999986
2796	2796	['&syn4', '&b', '&syn4']	19.088	4.395(24%)	14.693(76%)	24.0	7798.0	0.0	7798.0	2784.0	0.0	2416.0	7607.0	armcore	['&syn4', '&b']	&syn4	1.631999999999998
2797	2797	['&b', '&b', '&syn4']	20.557	4.347(22%)	16.210(78%)	22.0	7766.0	0.0	7766.0	2784.0	0.0	2414.0	7805.0	armcore	['&b', '&b']	&syn4	3.8130000000000024
2798	2798	['&b -d', '&b', '&syn4']	19.26	4.400(23%)	14.860(77%)	23.0	7727.0	0.0	7727.0	2784.0	0.0	2414.0	7805.0	armcore	['&b -d', '&b']	&syn4	5.198
2799	2799	['&syn3', '&b -d']	21.396	4.719(23%)	16.677(77%)	23.0	7252.0	0.0	7252.0	2784.0	0.0	2415.0	7883.0	armcore	['&syn3']	&b -d	3.2159999999999975
2800	2800	['&if -W 300 -x -K 6', '&b', '&syn4']	19.924	4.223(22%)	15.701(78%)	22.0	7800.0	0.0	7800.0	2784.0	0.0	2877.0	7275.0	armcore	['&if -W 300 -x -K 6', '&b']	&syn4	3.836000000000002
